date,food name,Ingredients,Nutrition
2021-07-06,centuri tuna flake - veget oil,,"Attributes,Per Serving (56g),Energy,70kcal
,Protein,8g
,Total Fat,4g
,Saturated Fat,1g
,Trans Fat,0g
,Cholesterol,10mg
,Carbohydrate,1g
,Dietary Fibre,0g
,Sodium,340mg
"
2021-07-06,meiji yan yan stick biscuit - strawberri,,"Attributes,Per Serving (30g),Energy,257kcal,Protein,3g,Total Fat,13g,Saturated Fat,5g,Trans Fat,0.2g,Cholesterol,0mg,Carbohydrate,33g,Dietary Fibre,1g,Sodium,162mg"
2021-07-06,nongshim instant bowl noodl - spici,"• Noodles: Wheat Flour (Cereal containing Gluten), Palm Oil, Salt, Acidity Regulator (Potassium Carbonate),•Soup Powder: Salt, Flavour Enhancer (Monosodium Glutamate), Sugar, Spices, Soya Sauce Powder (Soya Bean Product),• Vegetables: Dehydrated Carrot, Dehydrated Mushroom, Dehydrated Chives, Textured Soya Protein (Soya Bean Product), Dehydrated Red Pepper",
2021-07-06,narcissu can food - minc pork with bean past,,"Attributes,Per Serving (60g),Energy,154kJ,Protein,5.4g,Carbohydrate,18.6g,Total Fat,6g"
2021-07-06,oreo cooki sandwich biscuit - dark & white chocol,"• Take a delicious break with Oreo Dark & White chocolate cookies, the favorite of millions around the world,• Oreo Dark & White, double the creme, double the fun,• This 9 packs are the ideal treat for sharing with family and friends,Wheat Flour, Sugar, Non Hydrogenated Vegetable Oil (Palm Oil - contains Antioxidant TBHQ), Cocoa Powder, Fructose Syrup, Leavening Agents/Raising Agents [Sodium Bicarbonate (E500II), Ammonium Bicarbonate (E503II)], Salt, Cornstarch, Emulsifier [Soy Lecithin (E322)], Flavours (Artifical Chocolate and White Chocolate, Nature Identical Vanilla),• Contains permitted food conditioners, permitted flavours, additives are sourced from plant and syntheic origin,• Allergen information: contains wheat and soy,• Manufactured on equipment that also processes biscuits that contain milk and peanut","Attributes,Per Serving (29.4g),Energy,140kcal,Trans Fat,0g,Protein,1g,Total Fat,6g,Saturated Fat,3g,Monounsaturated Fat,2.5g,Polyunsaturated Fat,0.5g,Cholesterol,0mg,Carbohydrate,21g,Dietary Fibre,1g,Sugars,11g,Sodium,150mg"
2021-07-06,narcissu can food - pork leg with mushroom,,"Attributes,Per Serving (195g),Energy,480kcal,Total Fat,23.4g,Carbohydrate,39g,Protein,25.4g"
2021-07-06,st.dalfour fruit spread - strawberri,"• High fruit content spread,• An old French recipe of delicious blackcurrants prepared with fruit juice concentrates with no additional sugar,Strawberries, Unsweetened Grape and Date Juice Concentrates, Lemon Juice, Fruit Pectin,• Prepared with 51g of fruit per 100g","Attributes,Per Serving (23g),Energy,208kJ,Starch,0g,Protein,< 0.1g,Carbohydrate,12g,Sugars,11g,Total Fat,< 0.1g,Saturated Fat,< 0.1g,Dietary Fibre,0.3g,Sodium,2.5mg"
2021-07-06,julie' assort biscuit - assorti,"• Source of protein and dietary fibre,• Free from cholesterol","Attributes,Per Serving (22g),Calories,120g,Calories from fat,45g,Total Fat,5g,Saturated Fat,2.5g,Trans Fat,0g,Cholesterol,0mg,Sodium,85mg,Carbohydrate,17g,Dietary Fibre,< 1g,Sugars,6g,Protein,2g"
2021-07-06,fairpric can fri dace - salt black bean,"Dace, Black Beans, Palm Oil, Soya Bean Oil, Salt, Sugar and Spices,• Contain fish and soy","Attributes,Per Serving,Energy,251kcal,Trans Fat,0.1g,Protein,12.8g,Total Fat,19.2g,Saturated Fat,5.8g,Cholesterol,62mg,Carbohydrate,6.8g,Dietary Fibre,7g,Sodium,732mg"
2021-07-06,mame noodl snack - chicken,"This is the way to enjoy Mamee Monster Snack:,1. For added flavour, toss in seasoning and crunch it!,2. Shake it! The more you shake, the better it gets,/3. Munch it and enjoy,Wheat Flour, Carotino Red Palm Oil, Salt, Flavouring (Contains Gluten, Soya Beans), Flavour Enhancer (E621, E627, E631), Spices, Stabilisers (E452, E501,• Optional sachet contains additional - salt, sugar, spices","Attributes,Per Serving (25g),Energy,512kJ,Protein,2.8g,Total Fat,5.4g,Saturated,2.7g,Carbohydrates,15.6g,Sugars,0.2g,Sodium,225mg"
2021-07-06,hormel spam luncheon meat - lite,"1. On 15 cm wooden skewers, alternately thread Spam cubes, capsicum, pineapple and mushrooms,2. Heat kebabs in fry pan or BBQ, over medium heat, turning often, until lightly browned and warmed through,3. Just before serving, brush kebabs with favourite sauce or glaze","Attributes,Per Serving (100g),Total Fat,8g,Saturated Fat,3g,Carbohydrate,1g,Protein,9g,Cholesterol,40mg,Sodium,410mg,Iron,2%"
2021-07-06,julie' cracker - wheat,,"Attributes,Per Serving (25g),Calories,130cal
,Calories from Fat,70cal
,Total Fat,8g
,Saturated Fat,3.5g
,Trans Fat,0g
,Cholesterol,0mg
,Sodium,160mg
,Carbohydrate,15g
,Dietary Fibre,1g
,Sugars ,1g
,Protein,2g
,Vitamin A,0%
,Vitamin C,0%
,Calcium ,0%
,Iron,2%
"
2021-07-06,mini oreo cooki - origin,"• The little brother to the original cookie,• Mini-Oreo bite-sized, pop-able, no mess treats,• Perfect for a lunch box treat or an afternoon snack",
2021-07-06,glori nonya kaya - coconut jam,,"Attributes,Per Serving (16g),Energy,49kcal,Trans Fat,0g,Protein,0.6g,Total Fat,1.5g,Saturated Fat,1.3g,Cholesterol,16.1mg,Carbohydrate,8.2g,Dietary Fibre,0.138g,Sodium,10mg"
2021-07-06,ayam brand tuna - chili light,"• Store in a cool, dry place,• Refrigerate after opening","Attributes,Per Serving (100g),Energy,163kJ,Omega 3,370mg,Protein,15.5g,Total Fat,8.4g,Saturated Fat,1.4g,Cholesterol,24mg,Dietary Fibre,6.3g,Sodium,382mg"
2021-07-06,calbe potato chip - seawe,"• Display or store in a cool and dry place, away from direct sunlight and high temperature,• Eat soon after opening to avoid losing crispiness due to prolonged exposure to atmosphere","Attributes,Per Serving (15g),Calories,85kcal,Calories from Fat,50kcal,Total Fat,5g,Saturated Fat,3g,Trans Fat,0g,Cholesterol,0mg,Sodium,61mg,Carbohydrate,8g,Dietary Fibre,1g,Sugars,0g,Protein,1g,Vitamin A,0%,Vitamin C,2%,Calcium,0%,Iron,2%"
2021-07-06,mili fruit in heavi syrup - pineappl slice,,"Attributes,Per Serving (123g),Calories,90kcal,Total Fat,0g,Saturated Fat,0g,Cholesterol,0mg,Sodium,5mg,Carbohydrate,3g,Dietary Fibre,2g,Sugars,21g,Protein,0g,Vitamin A,0g,Vitamin C,0.06,Calcium,0.02,Iron,0.1"
2021-07-06,ayam brand tuna flake - extra virgin oliv oil (omega 3),"• No preservatives,• With a natural source of Omega 3,• Store in a cool, dry place,• Refrigerate after opening","Attributes,Per Serving (100g),Energy,181kJ,Omega 3,510mg,Protein,22.7g,Total Fat,9.8g,Saturated Fat,1.8g,EPA,40mg,DHA,380mg,Trans Fat,0g,Cholesterol,20mg,Carbohydrate,0.5g,Dietary Fibre,0.4g,Sodium,292mg"
2021-07-06,m&m' chocol candi - peanut (funsize),"• Under cool, clean and dry conditions,• Avoid direct sunlight,Milk Chocolate (Sugar, Cocoa, Mass, Milk Powder), Lactose, Cocoa Butter, Vegetable Fat (Shea Nut Oil and Palm Oil), Milk Fat, Emulsifiers (Soya Lecithin), Salt, Flavour, Sugar Peanuts, Corn Starch, Vegetable Fat (Shea Nut Oil and Palm Oil), Glucose Syrup, Thickener (Gum Acacia), Colours (Titanium Dioxide, Dextrin, Glazinge Agent, Acidity Regulator (Sodium Bicarbonate),• May contain traces of tree nuts","Attributes,Per Serving (13.5g),Energy,70kcal,Trans Fat,0g,Protein,1.3g,Total fat,3.7g,Saturated Fat,1.5g,Carbohydrate,7.4g,Sugars,6.9g,Sodium,7mg"
2021-07-06,heinz bake bean in tomato sauc,"• Low in fat and high in protein,• Ideal nutrients for healthy and active bodies,Cooking directions:,1. Empty contents into a saucepan,2. Simmer gently, stirring occasionally","Nutrition Data,Per Serving (100g),Energy,375kJ,Protein,4.8g,Lycopene,1.6mg,Total Fat,0.5g,Saturated Fat,0.1g,Trans Fat,0g,Carbohydrate,13.6g,Sugars,4.5g,Dietary Fiber,5.2g,Sodium,365mg"
2021-07-06,gardenia enrich white bread - wholem,"• Made from 50% super fine wholemeal flour,• Enriched with vitamins and minerals as well as fortified with calcium and iron,• Naturally no cholestrol nor trans fat,• No added artificial flavouring nor colouring,• Freshness guaranteed: Estimated product life for 3 days including delivery day","Attributes,Per Serving (57g),Energy,133kcal,Trans Fat,0g,Protein,5.5g,Total Fat,1g,Saturated Fat,0.4g,Cholesterol,0mg,Carbohydrate,25.4g,Dietary Fibre,2.4g,Sodium,245mg,Vitamin B1 (Thiamine),0.45mg,Vitamin B2 (Riboflavin),0.22mg,Vitamin B3 (Niacin),2.61mg,Calcium,120mg,Iron,2.3mg"
2021-07-06,cheeto chees flavour snack - origin (crunchy),,"Attributes,Per Serving (28g),Total Fat,10g
,Saturated Fat,1.5g
,Trans Fat,0g
,Cholesterol,0mg
,Sodium,250mg
,Carbohydrate,13g
,Protein,2g
"
2021-07-06,narcissu can food - mushroom piec & stem,,"Attributes,Per Serving (100g),Energy,15kcal,Sodium,254mg,Total Fat,0g,Saturated Fat,0g,Cholesterol,0mg,Carbohydrate,3g,Dietary Fibre,1.5g,Protein,< 1g"
2021-07-06,ayam brand tuna chunk - water,"• No preservatives and added MSG,• With a natural source of Omega 3,• Store in a cool, dry place,• Refrigerate after opening","Attributes,Per Serving (100g),Energy,106kJ,Omega 3,360mg,Protein,23.7g,Total Fat,1.1g,Saturated Fat,0.8g,Trans Fat,0g,Cholesterol,20mg,Carbohydrate,0.9g,Dietary Fibre,0.7g,Sodium,290mg"
2021-07-06,fairpric peanut butter - creami,"• High in Dietary Fibre ,• Cholesterol Free","Attributes,Per Serving ,Energy,575kJ
,Energy,200kcal
,Protein,7g
,Total Fat,16.7g
,Saturated Fat,4.8g
,Trans Fat,0g
,Carbohydrate,5.2g
,Sugar,4.4g
,Sodium,96mg
"
2021-07-06,myojo instant noodl - mee poh dri,"Directions:,1. Put noodles into 450ml of boiling water in a pot and boil,2. Cook for 4 minutes,3. Remove pot from heat and put seasoning powder to the noodles,4. Mix well and serve immediately,• Noodles:: Wheat Flour (75%), Palm Oil [Antioxidants (306,320,321)], Salt, Acidity Regulators (450, 451, 501, 500), Stabilisers (412, 414), Emulsifier (471),• Seasoning Powder: Sugar, Hydrolysed Plant Protein [Soya, Stabiliser (1400)], Salt, Flavouring Powder [Yeast Extract, Oyster, Starch, Acidity, Regulator (330)], Flavour Enhancers (621, 635), Spices, Colour (150c), Chilli, Anti-caking Agent (551),• Seasoning Oil: Palm Oil, Spices, Sesame Oil, Colour (160c), Rice Oil, Fish Oil, Shrimp Oil","Attributes,Per Serving (100g),Energy,410kcal,Sugars,4g,Protein,8.2g,Total Fat,19.5g,Saturated Fat,8.9g,Carbohydrate,49.1g,Sodium,1180mg"
2021-07-06,pringl potato crisp - salt & seawe,"• Bursting with flavour,• No artificial colours","Attributes,Per Serving (25g),Energy,133kcal,Carbohydrate,14.4g,Protein,1.3g,Total Fat,7.8g"
2021-07-06,ayam brand bake bean - english recip (tomato sauce),"• No preservatives and MSG,• No garlic and onion","Nutrition Data,Per Serving (100g),Calories,72kcal,Protein,4.6g,Cholesterol,0mg,Total Fat,0.3g,Saturated Fat,0.1g,Trans Fat,0g,Carbohydrate,12.6g,Sugars,4.6g,Dietary Fibre,4.3g,Sodium,266mg"
2021-07-06,tong garden roast chestnut without shell,,"Attributes,Per Serving (40g),Calories,125kcal,Cholesterol,0mg,Total Fat,1.2g,Saturated Fat,0g,Trans Fat,0g,Sodium,0mg,Carbohydrate,24g,Dietary Fibre,1.5g,Sugars,11g,Protein,3g,Vitamin C,6g,Calcium,0.8g,Iron,1.6g"
2021-07-06,hosen straw mushroom - unpeel (whole),,"Attributes,Per Serving,Protein,4g,Carbohydrate,3g,Total Fat,0g,Dietary Fibre,0.64g,Sugars,0g,Sodium,410mg,Saturated Fat,0g,Iron,6%"
2021-07-06,sunshin smart carb bread - low g.i,"• Baked with super grains and seeds such as oats, rye and flax seed,• Glycemic Index Score: 37,• HPB's Healthier Choice,• U.S. Whole Grains Council Stamp,• High in fibre and vitamins B1, B2 and B3,• Freshness guaranteed: Estimated product life for 3 days including delivery day","Attributes,Per Serving (72g),Energy,151kcal,Trans Fat,0g,Protein,11.6g,Total Fat,3g,Saturated Fat,0.5g,Cholesterol,0mg,Carbohydrate,19.4g,Sugars,1.7g,Dietary Fibre,8.6g,Beta Glucan,122.4mg,Sodium,207mg,Iron,1.7mg"
2021-07-06,meiji yan yan stick biscuit - choco-hazelnut,"Wheat Flour (35.8%), Vegetable Oil and Fat (Palm Oil, Soya Bean Oil), Sugar, Whole Milk Powder, Skim Milk Powder, Cocoa Mass, Hazelnut Paste, Cocoa Powder, Cheese Powder, Soya-Lecithin, Salt, Ammonium Bicarbonate, Sodium Bicarbonate, Yeast Powder, Artificial Hazelnut Flavour, Enzyme (Papain), Sugar Ester,• Allergy advice: ingredients contain traces of milk, soya, wheat and nut","Attributes,Per Serving (44g),Energy,241kcal,Protein,4g,Total Fat,14g,Saturated Fat,5g,Trans Fat,0g,Carbohydrate,25g,Sugars,11g,Sodium,120mg"
2021-07-06,golden bridg chicken luncheon meat - origin,,"Attributes,Per Serving (85g),Energy,143kcal
,Protein,11.1g
,Total Fat,8.9g
,Saturated Fat,2.6g
,Trans Fat,0g
,Carbohydrate,5g
,Dietary Fibre,0.5g
,Sugars,0g
,Sodium,478mg
"
2021-07-06,meiji yan yan stick biscuit - chocol & strawberri,"• Cracker: Wheat Flour (30%), Vegetable Oil (Palm Oil), Sugar, Salt, Cheese Powder [Cheddar Cheese: (Microbial Enzyme), Whey Powder, Emulsifier (E339 (ii)), Lactic Acid (E270)], Whole Milk Powder, Sodium Bicarbonate (E500 (ii)), Yeast, Ammonium Bicarbonate (E503(ii)), Artificial Colouring (E160a (i)),• Chocolate Flavoured Cream: Vegetable Oils (Palm, Soya Bean, Hydrogenated Rapeseed Oils), Sugar, Whole Milk Powder, Skim Milk Powder, Cocoa Mass, Cocoa Powder, Emulsifier (Soya Lecithin), Artificial Vanilla and Chocolate Flavourings,• Strawberry Cream: Vegetable Oils (Palm, Soya Bean, Hydrogenated Rapeseed Oils), Sugar, Whey Powder, Whole Milk Powder, Emulsifier (Soya Lecithin), Strawberry Powder, Natural Colouring (E162), Artificial Strawberry and Yoghurt Flavourings, Citric Acid,• Allergens: contain wheat, milk and soya,• May contain traces of hazelnut","Attributes,Per Serving (100g),Energy,230kcal,Protein,2.9g,Cholesterol,0mg,Total Fat,12.5g,Saturated Fat,4.4g,Trans Fat,0.1g,Carbohydrate,26.3g,Sugars,12.6g,Dietary Fibre,1.1g,Sodium,121mg"
2021-07-06,khong guan assort biscuit - famili pack,"Wheat Flour, Sugar, Vegetable Oil (Palm Oil), Milk Powder, Cocoa Powder, Leavening (Ammonium Bicarbonate), Salt, Artificial Food Flavours, Food Colours (Turmeric, Annatto, Beet Powder and Caramel), Sodium Metabisulphite,• Allergen warning: Contains wheat flour and milk solids,• This product is manufactured in a facility that also processes peanut and egg containing products","Attributes,Per Serving (26g - 2 pieces),Calories,130cal,Calories from Fat,60cal,Total Fat,7g,Saturated Fat,4g,Trans Fat,0g,Cholesterol,0mg,Sodium,80mg,Carbohydrate,17g,Dietary Fibre,0g,Sugars,6g,Protein,2g,Vitamin A,0%,Vitamin C,0%,Calcium,0%,Iron,0%"
2021-07-06,fairpric 100% pure honey,,
2021-07-06,meiji plain cracker - origin,,"Attributes,Per Serving (100g),Energy,443kcal,Protein,10.3g,Total Fat,10.1g,Saturated Fat,5.1g"
2021-07-06,hanmira seawe snack - roast,"• Delicious and healthy,• Rich in vitamins and minerals,• Eat with rice, as a snack or use as topping for soup","Attributes,Per Serving (4g),Calories,19kcal,Trans Fat,0g,Calories from Fat,13kcal,Total Fat,1.4g,Saturated Fat,0.2g,Cholesterol,0mg,Sodium,54.1mg,Carbohydrate,0.8g,Dietary Fibre,0.8g,Sugars,0g,Protein,0.8g,Vitamin A,30%,Vitamin C,7%,Calcium,1%,Iron,5%"
2021-07-06,jack 'n jill roller coaster potato ring - chees,"Dehydrated Potato, Potato Starch, Vegetable Oil (Palm Olein), Salt, Contains Permitted Flavour Enhancers (Monosodium Glutamate (E621), Disodium Guanylate (E627), Disodium Inosinate (E631)) and Flavouring Substances,• Cheese Powder: Contains Permitted Colouring Substances (FD&C Yellow #5 C.I. 19140 (E102), FD&C Yellow #6 C. I. 15985 (E110))], Anticaking Agent (Silicon Dioxide E551),• Contains ingredients from milk and soybeans,• All food additives used are of plant and synthetic origin","Attributes,Per Serving (18g),Calories,100g,Trans Fat,0g,Calories from fat,60g,Total Fat,6g,Saturated Fat,3g,Cholesterol,0mg,Sodium,135mg,Carbohydrate,10g,Dietary Fibre,0g,Sugars,0g,Protein,1g"
2021-07-06,narcissu can food - pickl lettuc,,"Attributes,Per Serving (30g),Energy,73kcal,Total Fat,0g,Carbohydrate,17g,Protein,1g"
2021-07-06,samyang hot chicken instant ramen,"Cooking instructions:,1. Put noodles into 600ml boiling water and cook for 5 minutes,2. Remove water from noodles, leave about 8 spoons of water and pour liquid soup into noodles and stir fry for 30 seconds,3. Put flakes and stir well before serving,• Store in cool and dry place,• Avoid direct sunlight,• Noodles (76.6%): Wheat Flour, Modified Tapioca Starch, Palm Oil, Wheat Gluten, Salt, Soybean Oil, Sugar Solution, Sweetener [D-Sorbitol Solution (E420)], Potato Starch, Thickener [Guar Gum (E412)], Acidity Regulators [Potassium Carbonate (E501), Sodium Carbonate (E500), Sodium Phosphate Dibasic (E339), Citric Acid (E330)], Emulsifiers [Lecithin (E322), Sodium Metaphosphate (E452), Sodium Pyrophosphate (E450)], Colour [Riboflavin (E101)],• Soup (22.7%): Water, Soy Sauce, Artificial Chicken Flavour, White Sugar, Spices (Red Pepper Powder, Black Pepper Powder), Soybean Oil, Onion, Seasoning (Yeast Extract Powder, Curry Powder), Red Pepper Seed Oil, Garlic Flavour Enhancer [Disodium 5'-Ribonucleotides (E635), Monosodium L-Glutamate (E621)], Acidity Regulator [Citric Acid (E330)], Modified Tapioca Starch, Oleoresin Capsicum, Colour [Paprika Oleoresin (E160C)],• Flake (0.7%): Roast Sesame, Dried Laver,• May contain processed fish, egg, milk and shellfish","Attributes,Per Serving (140g),Energy,530kcal,Total Fat,16g,Saturated Fat,8g,Carbohydrate,85g,Sugars,7g,Dietary Fibre,1g,Protein,12g,Salt,3g,Sodium,1.2g"
2021-07-06,indomi instant noodl - soto,"Wheat Flour (Contains Gluten), Refined Palm Oil (Contains Permitted Antioxidant TBHQ), Guar Gum, Salt, Contains Acidity Regulators (Potassium Carbonate, Sodium Polyphosphate, Sodium Carbonate) as permitted food conditioners and contains permitted colouring (Tartrazine)
,• Seasoning Powder: Salt, Sugar, Contains Monosodium Glutamate, Disodium Inosinate, Disodium Guanylate and Yeast Extract as Permitted Flavour Enhancers, Chicken Flavour, Garlic Powder, Leek, Pepper powder, Celery Powder, Chili Powder
,• Seasoning Oil: Refined Palm Oil (Contains Permitted Antioxidant TBHQ, Onion, Garlic, Lemongrass, Lime Flavour)","Attributes,Per Serving (78g),Energy,354kcal,Carbohydrate,46.5g,Protein,8g,Total Fat,15.1g"
2021-07-06,yifon straw mushroom - whole premium,"• Drained weight: 180g,• Whole premium mushroom","Attributes,Per Serving (50g),Energy,39kcal,Total Fat,0g,Carbohydrate,8.5g,Protein,1g"
2021-07-06,dorito tortilla chip - spici nacho,"Corn, Vegetable Oil (Sunflower, Corn, and/or Canola Oil), Maltodextrin (Made from Corn), Salt, Whey, Monosodium Glutamate, Buttermilk, Romano Cheese (Cow's Milk, Cheese Cultures, Salt, Enzymes), Cheddar Cheese (Milk, Cheese Cultures, Salt, Enzymes), Corn Starch, Onion Powder, Garlic Powder, Dextrose, Natural and Artificial Flavour, Spices, Lactose, Sodium Caseinate, Artificial Colour (Including Yellow 6 Lake, Red 40 Lake, Yellow 6, Red 40, Blue 1, Yellow 5), Citric Acid, Sugar, Lactic Acid, Skim Milk, Disodium Inosinate and Disodium Guanylate, ,• Contains milk ingredients","Attributes,Per Serving (28g - About 12 chips),Calories,140kcal,Calories from Fat,70kcal,Total Fat,8g,Saturated Fat,1g,Trans Fat,0g,Cholesterol,0mg,Sodium,190mg,Carbohydrate,16g,Dietary Fibre,1g,Sugars,0g,Protein,2g,Vitamin A,0%,Vitamin C,0%,Calcium,0%,Iron,0%,Thiamin,2%,Niacin,2%"
