date,food name
2021-08-13,"
Fish Balls Soup"
2021-08-13,"
"
2021-08-13,"
Chicken w Basil"
2021-08-13,"
"
2021-08-13,"
Fried Tofu w Thai Sauce"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Fish Slices Soup"
2021-08-13,"
"
2021-08-13,"
Sweet & Sour Fish Fillet"
2021-08-13,"
"
2021-08-13,"
Braised Drumlet & Egg"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Old Cucumber Soup"
2021-08-13,"
"
2021-08-13,"
Salt & Pepper Pork Ribs"
2021-08-13,"
"
2021-08-13,"
Sambal Fish Balls"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Herbal Soup"
2021-08-13,"
"
2021-08-13,"
Fried Chicken w Thai"
2021-08-13,"
Sauce"
2021-08-13,"
"
2021-08-13,"
Celery w/ fish cake"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Peanut Soup"
2021-08-13,"
"
2021-08-13,"
Black Pepper Prawns"
2021-08-13,"
"
2021-08-13,"
Potatoes w Chicken"
2021-08-13,"
 "
2021-08-13,"
Braised Drumlet & Egg"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Old Cucumber Soup"
2021-08-13,"
"
2021-08-13,"
Salt & Pepper Pork Ribs"
2021-08-13,"
"
2021-08-13,"
Sambal Fish Balls"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Herbal Soup"
2021-08-13,"
"
2021-08-13,"
Fried Chicken w Thai"
2021-08-13,"
Sauce"
2021-08-13,"
"
2021-08-13,"
Celery w/ fish cake"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Peanut Soup"
2021-08-13,"
"
2021-08-13,"
Black Pepper Prawns"
2021-08-13,"
"
2021-08-13,"
Potatoes w Chicken"
2021-08-13,"
 "
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Vegetable Soup"
2021-08-13,"
"
2021-08-13,"
Sesame Oil Chicken Mid Wing"
2021-08-13,"
Stir Fried Chinese Cabbage"
2021-08-13,"
with Shredded Pork"
2021-08-13,"
Onion Sambal Egg"
2021-08-13,"
Liuwei Chicken Soup"
2021-08-13,"
 "
2021-08-13,"
Steam Egg w Chicken"
2021-08-13,"
Mince Meat"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Dried Bok Choy Soup"
2021-08-13,"
"
2021-08-13,"
Prawn Paste Chicken"
2021-08-13,"
"
2021-08-13,"
Potatoes w Chikuwas"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Seaweed & Egg Soup"
2021-08-13,"
"
2021-08-13,"
Pork w Plum Sauce"
2021-08-13,"
"
2021-08-13,"
Chicken Mince Meat w"
2021-08-13,"
Tofu"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Loh Han Guo Soup"
2021-08-13,"
"
2021-08-13,"
Gongbao Chicken"
2021-08-13,"
 "
2021-08-13,"
Baked Beans Boiled Eggs"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Fish Balls Soup"
2021-08-13,"
"
2021-08-13,"
Chicken w Basil"
2021-08-13,"
Dried Bok Choy Soup"
2021-08-13,"
"
2021-08-13,"
Prawn Paste Chicken"
2021-08-13,"
"
2021-08-13,"
Potatoes w Chikuwas"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Seaweed & Egg Soup"
2021-08-13,"
"
2021-08-13,"
Pork w Plum Sauce"
2021-08-13,"
"
2021-08-13,"
Chicken Mince Meat w"
2021-08-13,"
Tofu"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Loh Han Guo Soup"
2021-08-13,"
"
2021-08-13,"
Gongbao Chicken"
2021-08-13,"
 "
2021-08-13,"
Baked Beans Boiled Eggs"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Fish Balls Soup"
2021-08-13,"
"
2021-08-13,"
Prawn Paste Chicken"
2021-08-13,"
"
2021-08-13,"
Potatoes w Chikuwas"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Seaweed & Egg Soup"
2021-08-13,"
"
2021-08-13,"
Pork w Plum Sauce"
2021-08-13,"
"
2021-08-13,"
Chicken Mince Meat w"
2021-08-13,"
Tofu"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Loh Han Guo Soup"
2021-08-13,"
"
2021-08-13,"
Gongbao Chicken"
2021-08-13,"
 "
2021-08-13,"
Baked Beans Boiled Eggs"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Fish Balls Soup"
2021-08-13,"
"
2021-08-13,"
Chicken w Basil"
2021-08-13,"
"
2021-08-13,"
Fried Tofu w Thai Sauce"
2021-08-13,"
"
2021-08-13,"
Vegetable Soup"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Vegetable Soup"
2021-08-13,"
"
2021-08-13,"
"
2021-08-13,"
Fried Tofu w Thai Sauce"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Fish Slices Soup"
2021-08-13,"
"
2021-08-13,"
Sweet & Sour Fish Fillet"
2021-08-13,"
"
2021-08-13,"
Braised Drumlet & Egg"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Old Cucumber Soup"
2021-08-13,"
"
2021-08-13,"
Salt & Pepper Pork Ribs"
2021-08-13,"
"
2021-08-13,"
Sambal Fish Balls"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Herbal Soup"
2021-08-13,"
"
2021-08-13,"
Fried Chicken w Thai"
2021-08-13,"
Sauce"
2021-08-13,"
"
2021-08-13,"
Celery w/ fish cake"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Peanut Soup"
2021-08-13,"
"
2021-08-13,"
"
2021-08-13,"
Chicken w Basil"
2021-08-13,"
"
2021-08-13,"
Fried Tofu w Thai Sauce"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Fish Slices Soup"
2021-08-13,"
"
2021-08-13,"
Sweet & Sour Fish Fillet"
2021-08-13,"
"
2021-08-13,"
Braised Drumlet & Egg"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Old Cucumber Soup"
2021-08-13,"
"
2021-08-13,"
Salt & Pepper Pork Ribs"
2021-08-13,"
"
2021-08-13,"
Sambal Fish Balls"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Herbal Soup"
2021-08-13,"
"
2021-08-13,"
Fried Chicken w Thai"
2021-08-13,"
Sauce"
2021-08-13,"
"
2021-08-13,"
Celery w/ fish cake"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Peanut Soup"
2021-08-13,"
"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Fish Slices Soup"
2021-08-13,"
"
2021-08-13,"
Sweet & Sour Fish Fillet"
2021-08-13,"
"
2021-08-13,"
Braised Drumlet & Egg"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Old Cucumber Soup"
2021-08-13,"
"
2021-08-13,"
Salt & Pepper Pork Ribs"
2021-08-13,"
"
2021-08-13,"
Sambal Fish Balls"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Herbal Soup"
2021-08-13,"
"
2021-08-13,"
Fried Chicken w Thai"
2021-08-13,"
Sauce"
2021-08-13,"
"
2021-08-13,"
Celery w/ fish cake"
2021-08-13,"
"
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Peanut Soup"
2021-08-13,"
"
2021-08-13,"
Black Pepper Prawns"
2021-08-13,"
"
2021-08-13,"
Potatoes w Chicken"
2021-08-13,"
 "
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Black Pepper Prawns"
2021-08-13,"
"
2021-08-13,"
Potatoes w Chicken"
2021-08-13,"
 "
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Vegetable Soup"
2021-08-13,"
"
2021-08-13,"
Black Pepper Prawns"
2021-08-13,"
"
2021-08-13,"
Potatoes w Chicken"
2021-08-13,"
 "
2021-08-13,"
Fried Seasonal Vegetables"
2021-08-13,"
"
2021-08-13,"
Vegetable Soup"
2021-08-13,"
"
2021-08-13,"
Vegetable Soup"
2021-08-13,"
"
2021-08-13,"
 "
2021-08-13,"
Fried Chicken w/ potatoes"
2021-08-13,"
"
2021-08-13,"
Nan Ru Deep Fried Sliced Pork"
2021-08-13,"
"
2021-08-13,"
Fried Cai Xin w/egg"
2021-08-13,"
"
2021-08-13,"
Corn Soup"
2021-08-13,"
"
2021-08-13,"
Asam Sotong"
2021-08-13,"
"
2021-08-13,"
Nescafe Pork Ribs"
2021-08-13,"
"
2021-08-13,"
Cereal Tofu"
2021-08-13,"
"
2021-08-13,"
Seaweed Soup"
2021-08-13,"
"
2021-08-13,"
Braised Fish"
2021-08-13,"
"
2021-08-13,"
Thai style Chicken"
2021-08-13,"
"
2021-08-13,"
Oyster sauce Cabbage"
2021-08-13,"
"
2021-08-13,"
Dried Veg Soup"
2021-08-13,"
"
2021-08-13,"
Salted fish w/ pork"
2021-08-13,"
"
2021-08-13,"
Butter Prawns"
2021-08-13,"
"
2021-08-13,"
Fried Cauliflower w/ Fish cake"
2021-08-13,"
"
2021-08-13,"
Donggua Tangshui"
2021-08-13,"
"
2021-08-13,"
Suan la hua jia"
2021-08-13,"
"
2021-08-13,"
Traditional Pork Ribs"
2021-08-13,"
"
2021-08-13,"
Stir Fried Spinach"
2021-08-13,"
"
2021-08-13,"
Old Cucumber Soup"
2021-08-13,"
"
2021-08-13,"
Sambal fish"
2021-08-13,"
"
2021-08-13,"
Fried Long beans w/ sliced pork"
2021-08-13,"
"
2021-08-13,"
Fried Wanton"
2021-08-13,"
"
2021-08-13,"
Carrot Soup"
2021-08-13,"
"
2021-08-13,"
Sesame oil chicken"
2021-08-13,"
"
2021-08-13,"
Beancurd w/ Minced Meat"
2021-08-13,"
"
2021-08-13,"
Egg Combination"
2021-08-13,"
"
2021-08-13,"
Ban Kwang w/ Dried Shrimp"
2021-08-13,"
"
2021-08-13,"
Cereal Prawns"
2021-08-13,"
"
2021-08-13,"
Donggua Shao rou"
2021-08-13,"
"
2021-08-13,"
Egg w/ Tomato"
2021-08-13,"
"
2021-08-13,"
Dongcai Vermicelli Soup"
2021-08-13,"
 "
2021-08-13,"
Honey Chicken"
2021-08-13,"
"
2021-08-13,"
Deep Fried Kuning Fish"
2021-08-13,"
"
2021-08-13,"
Jiaxiang zhai cai"
2021-08-13,"
"
2021-08-13,"
Kau Kee Veg Soup"
2021-08-13,"
"
2021-08-13,"
Braised Chicken w/ Mushrooms"
2021-08-13,"
"
2021-08-13,"
Chinese Cabbage w/ Char Siew"
2021-08-13,"
"
2021-08-13,"
Fried Spring Rolls"
2021-08-13,"
ABC"
2021-08-13,"
ABC Soup"
2021-08-13,"
"
2021-08-13,"
Braised Pork"
2021-08-13,"
"
2021-08-13,"
Braised Egg & Tau Kwa"
2021-08-13,"
"
2021-08-13,"
Veg w/ Bean Sprout"
2021-08-13,"
"
2021-08-13,"
Barley Tongsui"
2021-08-13,"
"
2021-08-13,"
Pumpkin Prawns"
2021-08-13,"
"
2021-08-13,"
Nyonya Pork"
2021-08-13,"
"
2021-08-13,"
Yu xiang qiezi"
2021-08-13,"
"
2021-08-13,"
Spinach Soup"
2021-08-13,"
"
2021-08-13,"
Guinness Pork Ribs"
2021-08-13,"
"
2021-08-13,"
Guan xianghua jia"
2021-08-13,"
"
2021-08-13,"
Chinese Spinach w/Century egg"
2021-08-13,"
"
2021-08-13,"
Salted Veg Soup"
2021-08-13,"
"
2021-08-13,"
Asam Fish"
2021-08-13,"
"
2021-08-13,"
Prawn Paste Chicken"
2021-08-13,"
"
2021-08-13,"
Cabbage w/ dou-po"
2021-08-13,"
"
2021-08-13,"
Fried You Tiao"
2021-08-13,"
"
2021-08-13,"
Salted Pepper Prawns"
2021-08-13,"
"
2021-08-13,"
Preserved veg w/Pork"
2021-08-13,"
"
2021-08-13,"
Stir-fried French Bean"
2021-08-13,"
"
2021-08-13,"
Tofu Stew"
2021-08-13,"
"
2021-08-13,"
Y bo y ci j"
2021-08-13,"
"
2021-08-13,"
Sweet & Sour Prawns"
2021-08-13,"
"
2021-08-13,"
Cabbage w/Ikan Bilis"
2021-08-13,"
"
2021-08-13,"
Sea Coconut Tongsui"
2021-08-13,"
"
2021-08-13,"
Xing l huguru"
2021-08-13,"
"
2021-08-13,"
Egg Fried Luncheon Meat"
2021-08-13,"
"
2021-08-13,"
Shng Gu ToFu"
2021-08-13,"
"
2021-08-13,"
Wanton Soup"
2021-08-13,"
"
2021-08-13,"
Curry Fish"
2021-08-13,"
"
2021-08-13,"
Sweet and Sour Pork Rib"
2021-08-13,"
"
2021-08-13,"
Cabbage Fried Dried Shrimp"
2021-08-13,"
"
2021-08-13,"
Dongcai Vermicelli Soup"
2021-08-13,"
"
2021-08-13,"
Honey Pork"
2021-08-13,"
"
2021-08-13,"
Nan Ru Deep Fried Chicken"
2021-08-13,"
"
2021-08-13,"
Sambal Kang Kong"
2021-08-13,"
"
2021-08-13,"
Fried eggs w/Sausage"
2021-08-13,"
"
2021-08-13,"
Ci jio cho xirn"
2021-08-13,"
"
2021-08-13,"
Bitter Gourd Pork Rib"
2021-08-13,"
"
2021-08-13,"
Fried Eggs w/ Long beans"
2021-08-13,"
"
2021-08-13,"
Chye Sim Fish balls Soup"
2021-08-13,"
"
2021-08-13,"
Spiced Braised Pork"
2021-08-13,"
"
2021-08-13,"
L cho huji"
2021-08-13,"
"
2021-08-13,"
Crispy Beancurd"
2021-08-13,"
"
2021-08-13,"
Zhacai Soup"
2021-08-13,"
Chicken Bulgogi"
2021-08-13,"
Sauteed Beansprout with Chives"
2021-08-13,"
Japchae (Glass Noddle)"
2021-08-13,"
Miso Tofu Soup"
2021-08-13,"
Macaroni Salad"
2021-08-13,"
Chicken Bulgogi"
2021-08-13,"
Sauteed Beansprout with Chives"
2021-08-13,"
Japchae (Glass Noddle)"
2021-08-13,"
Miso Tofu Soup"
2021-08-13,"
White Rice/ Brown Rice / Sweet Corn Fried Rice"
2021-08-13,"
Crispy Cereal Fish"
2021-08-13,"
Loh Han Chye"
2021-08-13,"
Steamed Egg with Minced Chicken"
2021-08-13,"
Watercress Soup"
2021-08-13,"
Seaweed Chicken"
2021-08-13,"
White Rice/ Brown Rice / Kampung Fried Rice"
2021-08-13,"
Hainanese Chicken"
2021-08-13,"
Stir Fried Shedded Potatles"
2021-08-13,"
Braised Tofu with Peanut"
2021-08-13,"
Egg & Petola Soup"
2021-08-13,"
Seafood Wanton"
2021-08-13,"
White Rice/ Brown Rice / Garlic Rice"
2021-08-13,"
Ikan Bakar"
2021-08-13,"
Sauteed Chye Sim with Oyster Sauce"
2021-08-13,"
Buffalo Wings"
2021-08-13,"
Green Bean Soup"
2021-08-13,"
Potato Begedil"
2021-08-13,"
White Rice/ Brown Rice /Nasi Kunyit"
2021-08-13,"
Thai Green Curry Chicken"
2021-08-13,"
Xiao Bai Chye"
2021-08-13,"
Egg Omettle"
2021-08-13,"
Tomyum Soup"
2021-08-13,"
Thai Fish Cake"
2021-08-13,"
White Rice/ Brown Rice /Pineapple Fried Rice"
2021-08-13,"
National Day"
2021-08-13,"
Public Holiday"
2021-08-13,"
Spring Onion & Ginger Fish"
2021-08-13,"
Sauteed Marrow Hairy"
2021-08-13,"
Crispy Chicken Wing"
2021-08-13,"
Chinese Watercress Soup"
2021-08-13,"
Ngoh Hiang"
2021-08-13,"
White Rice/ Brown Rice /Wok Tossed Fried Rice"
2021-08-13,"
Herbal Chicken"
2021-08-13,"
Cai Xin w/ Carrot"
2021-08-13,"
Cereal Tofu"
2021-08-13,"
White Fugus with Papaya Dessert"
2021-08-13,"
Crispy Spring Roll"
2021-08-13,"
White Rice/ Brown Rice /Fried Rice"
2021-08-13,"
Sweet & Sour Fish"
2021-08-13,"
Macaroni Salad"
2021-08-13,"
White Rice/ Brown Rice / Sweet Corn Fried Rice"
2021-08-13,"
Crispy Cereal Fish"
2021-08-13,"
Loh Han Chye"
2021-08-13,"
Steamed Egg with Minced Chicken"
2021-08-13,"
Watercress Soup"
2021-08-13,"
Seaweed Chicken"
2021-08-13,"
White Rice/ Brown Rice / Kampung Fried Rice"
2021-08-13,"
Hainanese Chicken"
2021-08-13,"
Stir Fried Shedded Potatles"
2021-08-13,"
Braised Tofu with Peanut"
2021-08-13,"
Egg & Petola Soup"
2021-08-13,"
Seafood Wanton"
2021-08-13,"
White Rice/ Brown Rice / Garlic Rice"
2021-08-13,"
Ikan Bakar"
2021-08-13,"
Sauteed Chye Sim with Oyster Sauce"
2021-08-13,"
Buffalo Wings"
2021-08-13,"
Green Bean Soup"
2021-08-13,"
Potato Begedil"
2021-08-13,"
White Rice/ Brown Rice /Nasi Kunyit"
2021-08-13,"
Thai Green Curry Chicken"
2021-08-13,"
Xiao Bai Chye"
2021-08-13,"
Egg Omettle"
2021-08-13,"
Tomyum Soup"
2021-08-13,"
Thai Fish Cake"
2021-08-13,"
White Rice/ Brown Rice /Pineapple Fried Rice"
2021-08-13,"
National Day"
2021-08-13,"
Public Holiday"
2021-08-13,"
Spring Onion & Ginger Fish"
2021-08-13,"
Sauteed Marrow Hairy"
2021-08-13,"
Crispy Chicken Wing"
2021-08-13,"
Chinese Watercress Soup"
2021-08-13,"
Ngoh Hiang"
2021-08-13,"
White Rice/ Brown Rice /Wok Tossed Fried Rice"
2021-08-13,"
Herbal Chicken"
2021-08-13,"
Sauteed Beansprout w/ Chives"
2021-08-13,"
Claypot Tofu"
2021-08-13,"
Winter Melon Soup"
2021-08-13,"
Sesame Ball"
2021-08-13,"
White Rice/ Brown Rice /Wok Fried Rice"
2021-08-13,"
Satay Chicken"
2021-08-13,"
Sayur Lodeh"
2021-08-13,"
Garlic Cauliflower with Carrot"
2021-08-13,"
Tomato Egg Soup"
2021-08-13,"
Sambal Fish Ball"
2021-08-13,"
White Rice/ Brown Rice /Nasi Kunyit"
2021-08-13,"
Morocaan Chicken"
2021-08-13,"
Broccoli & Cauliflower"
2021-08-13,"
Chipolate Sauage with Caramilised Onion"
2021-08-13,"
Swiss Roll"
2021-08-13,"
Corn-on-Cob"
2021-08-13,"
White Rice/ Brown Rice / Pasta Aglio Olio"
2021-08-13,"
Korean Grilled Saba Fish"
2021-08-13,"
Cabbage with Carrot"
2021-08-13,"
Tofu w/ Japanese Ginger Soy"
2021-08-13,"
Miso Soup"
2021-08-13,"
Crispy Sotong Ball"
2021-08-13,"
White Rice/ Brown Rice /Garlic Fried Rice"
2021-08-13,"
Thai Basil Minced Chicken"
2021-08-13,"
Xiao Bai Chye"
2021-08-13,"
Braised Tofu with Shimeji Mushroom"
2021-08-13,"
Red Spinach Soup"
2021-08-13,"
Thai Fish cake"
2021-08-13,"
White Rice/ Brown Rice /Pineapple Fried Rice"
2021-08-13,"
Steamed Seabass with Soy Sauce"
2021-08-13,"
Cai Xin w/ Carrot"
2021-08-13,"
Cereal Tofu"
2021-08-13,"
White Fugus with Papaya Dessert"
2021-08-13,"
Crispy Spring Roll"
2021-08-13,"
White Rice/ Brown Rice /Fried Rice"
2021-08-13,"
Sweet & Sour Fish"
2021-08-13,"
Sauteed Beansprout w/ Chives"
2021-08-13,"
Claypot Tofu"
2021-08-13,"
Winter Melon Soup"
2021-08-13,"
Sesame Ball"
2021-08-13,"
White Rice/ Brown Rice /Wok Fried Rice"
2021-08-13,"
Satay Chicken"
2021-08-13,"
Sayur Lodeh"
2021-08-13,"
Garlic Cauliflower with Carrot"
2021-08-13,"
Tomato Egg Soup"
2021-08-13,"
Sambal Fish Ball"
2021-08-13,"
White Rice/ Brown Rice /Nasi Kunyit"
2021-08-13,"
Morocaan Chicken"
2021-08-13,"
Broccoli & Cauliflower"
2021-08-13,"
Chipolate Sauage with Caramilised Onion"
2021-08-13,"
Swiss Roll"
2021-08-13,"
Corn-on-Cob"
2021-08-13,"
White Rice/ Brown Rice / Pasta Aglio Olio"
2021-08-13,"
Korean Grilled Saba Fish"
2021-08-13,"
Cabbage with Carrot"
2021-08-13,"
Tofu w/ Japanese Ginger Soy"
2021-08-13,"
Miso Soup"
2021-08-13,"
Crispy Sotong Ball"
2021-08-13,"
White Rice/ Brown Rice /Garlic Fried Rice"
2021-08-13,"
Thai Basil Minced Chicken"
2021-08-13,"
Xiao Bai Chye"
2021-08-13,"
Braised Tofu with Shimeji Mushroom"
2021-08-13,"
Red Spinach Soup"
2021-08-13,"
Thai Fish cake"
2021-08-13,"
Gan Xiang Eggplant w/ Capsicum"
2021-08-13,"
Garlic French Bean with Egg"
2021-08-13,"
Winter Melon Soup"
2021-08-13,"
Chicken Ngoh Hiang"
2021-08-13,"
White Rice/ Brown Rice / Egg Fried Rice"
2021-08-13,"
Ayam Panggang"
2021-08-13,"
Mixed Vegetable"
2021-08-13,"
Tahu Goreng"
2021-08-13,"
ABC Soup"
2021-08-13,"
Cheese Tofu"
2021-08-13,"
White Rice/ Brown Rice /Nasi Kunyit"
2021-08-13,"
Chicken Katsu"
2021-08-13,"
Japanese Vegetable Curry"
2021-08-13,"
Stir Fried Egg with Tofu"
2021-08-13,"
Seaweed Soup"
2021-08-13,"
Breaded Scallop"
2021-08-13,"
White Rice/ Brown Rice / Salmon Fried Rice"
2021-08-13,"
Braised Chicken with Carrot"
2021-08-13,"
Cabbage with Carrot"
2021-08-13,"
Sauteed Chayote w/ Carrot"
2021-08-13,"
Kimchi Soup"
2021-08-13,"
Seaweed Chicken"
2021-08-13,"
White Rice/ Brown Rice / Garlic Fried Rice"
2021-08-13,"
Vietnamese Lemongrass Chicken"
2021-08-13,"
Cai Xin with Carrot"
2021-08-13,"
White Rice/ Brown Rice /Pineapple Fried Rice"
2021-08-13,"
Steamed Seabass with Soy Sauce"
2021-08-13,"
Gan Xiang Eggplant w/ Capsicum"
2021-08-13,"
Garlic French Bean with Egg"
2021-08-13,"
Winter Melon Soup"
2021-08-13,"
Chicken Ngoh Hiang"
2021-08-13,"
White Rice/ Brown Rice / Egg Fried Rice"
2021-08-13,"
Ayam Panggang"
2021-08-13,"
Mixed Vegetable"
2021-08-13,"
Tahu Goreng"
2021-08-13,"
ABC Soup"
2021-08-13,"
Cheese Tofu"
2021-08-13,"
White Rice/ Brown Rice /Nasi Kunyit"
2021-08-13,"
Chicken Katsu"
2021-08-13,"
Japanese Vegetable Curry"
2021-08-13,"
Stir Fried Egg with Tofu"
2021-08-13,"
Seaweed Soup"
2021-08-13,"
Breaded Scallop"
2021-08-13,"
White Rice/ Brown Rice / Salmon Fried Rice"
2021-08-13,"
Braised Chicken with Carrot"
2021-08-13,"
Cabbage with Carrot"
2021-08-13,"
Sauteed Chayote w/ Carrot"
2021-08-13,"
Kimchi Soup"
2021-08-13,"
Claypot Tofu"
2021-08-13,"
Old Cucumber Soup"
2021-08-13,"
Spring Roll"
2021-08-13,"
White Rice/ Brown Rice / Fried Rice"
2021-08-13,"
Baked Fish with Creamy Garlic Butter Sauce"
2021-08-13,"
Baked Pumpkin, Carrot & Zuchini"
2021-08-13,"
Broccoli & Cauliflower"
2021-08-13,"
Cocktail Fruit Dessert"
2021-08-13,"
Corn Kernel"
2021-08-13,"
White Rice/ Brown Rice /Butter Rice"
2021-08-13,"
Teriyaki Chicken"
2021-08-13,"
Sauteed Beansprout with Chives"
2021-08-13,"
Tofu with Japanese Ginger Soy"
2021-08-13,"
Seaweed Soup"
2021-08-13,"
Seafood Wanton"
2021-08-13,"
White Rice/ Brown Rice / Garlic Rice"
2021-08-13,"
Seaweed Chicken"
2021-08-13,"
White Rice/ Brown Rice / Garlic Fried Rice"
2021-08-13,"
Vietnamese Lemongrass Chicken"
2021-08-13,"
Cai Xin with Carrot"
2021-08-13,"
Claypot Tofu"
2021-08-13,"
Old Cucumber Soup"
2021-08-13,"
Spring Roll"
2021-08-13,"
White Rice/ Brown Rice / Fried Rice"
2021-08-13,"
Baked Fish with Creamy Garlic Butter Sauce"
2021-08-13,"
Baked Pumpkin, Carrot & Zuchini"
2021-08-13,"
Broccoli & Cauliflower"
2021-08-13,"
Cocktail Fruit Dessert"
2021-08-13,"
Corn Kernel"
2021-08-13,"
White Rice/ Brown Rice /Butter Rice"
2021-08-13,"
Teriyaki Chicken"
2021-08-13,"
Sauteed Beansprout with Chives"
2021-08-13,"
Tofu with Japanese Ginger Soy"
2021-08-13,"
Seaweed Soup"
2021-08-13,"
Seafood Wanton"
2021-08-13,"
White Rice/ Brown Rice / Garlic Rice"
2021-08-13,"
Chicken Bulgogi"
2021-08-13,"
Sauteed Beansprout with Chives"
2021-08-13,"
Japchae (Glass Noddle)"
2021-08-13,"
Miso Tofu Soup"
2021-08-13,"
Macaroni Salad"
2021-08-13,"
White Rice/ Brown Rice / Sweet Corn Fried Rice"
2021-08-13,"
Crispy Cereal Fish"
2021-08-13,"
Loh Han Chye"
2021-08-13,"
Steamed Egg with Minced Chicken"
2021-08-13,"
Watercress Soup"
2021-08-13,"
Seaweed Chicken"
2021-08-13,"
White Rice/ Brown Rice / Kampung Fried Rice"
2021-08-13,"
Hainanese Chicken"
2021-08-13,"
Stir Fried Shedded Potatles"
2021-08-13,"
Braised Tofu with Peanut"
2021-08-13,"
Egg & Petola Soup"
2021-08-13,"
Seafood Wanton"
2021-08-13,"
White Rice/ Brown Rice / Garlic Rice"
2021-08-13,"
Ikan Bakar"
2021-08-13,"
Sauteed Chye Sim with Oyster Sauce"
2021-08-13,"
Buffalo Wings"
2021-08-13,"
Green Bean Soup"
2021-08-13,"
Potato Begedil"
2021-08-13,"
White Rice/ Brown Rice /Nasi Kunyit"
2021-08-13,"
Thai Green Curry Chicken"
2021-08-13,"
Xiao Bai Chye"
2021-08-13,"
Egg Omettle"
2021-08-13,"
Tomyum Soup"
2021-08-13,"
Thai Fish Cake"
2021-08-13,"
White Rice/ Brown Rice /Pineapple Fried Rice"
2021-08-13,"
National Day"
2021-08-13,"
Public Holiday"
2021-08-13,"
Spring Onion & Ginger Fish"
2021-08-13,"
Sauteed Marrow Hairy"
2021-08-13,"
Crispy Chicken Wing"
2021-08-13,"
Chinese Watercress Soup"
2021-08-13,"
Ngoh Hiang"
2021-08-13,"
White Rice/ Brown Rice /Wok Tossed Fried Rice"
2021-08-13,"
Herbal Chicken"
2021-08-13,"
Cai Xin w/ Carrot"
